ticker,stage,model_name,predictions,actual,mae,rmse,mape,da,time,features,experiment_time
LKOH,1,XceptionTime,"[6466.27142995 6507.63790236 6558.08132833 6610.97486024 6646.57556749
 6658.53289996 6694.33676186 6730.16530277 6756.06358692 6744.65580925]",[6629.5 6732.5 6764.  6743.  6683.5 6856.5 6904.  6914.  6827.  6725. ],144.50161693867412,161.4825833320114,2.127120809830676,66.66666666666666,2.3601788759231566,['close'],23.60529375076294
LKOH,1,XCM,"[6492.17740393 6482.19707385 6496.77342033 6513.65707434 6521.50749955
 6516.1228282  6542.41347266 6588.95725919 6634.30259421 6656.0054486 ]",[6629.5 6732.5 6764.  6743.  6683.5 6856.5 6904.  6914.  6827.  6725. ],233.48859251328366,250.18105451322387,3.4316295565464907,33.33333333333333,1.0041780948638916,['close'],10.04506230354309
LKOH,1,gMLP,"[6688.46852521 6657.12995254 6729.32317665 6772.83403944 6761.40498061
 6707.74872458 6822.23853322 6874.28958134 6883.62879396 6812.2531958 ]",[6629.5 6732.5 6764.  6743.  6683.5 6856.5 6904.  6914.  6827.  6725. ],69.08595666904384,76.50386018557623,1.0184757151566393,55.55555555555556,2.15139000415802,['close'],21.51730489730835
LKOH,1,TSSequencerPlus,"[6680.91460565 6620.16707187 6691.93503034 6704.68942292 6696.75905922
 6640.92568632 6762.72924136 6783.35337316 6776.29786207 6719.80584604]",[6629.5 6732.5 6764.  6743.  6683.5 6856.5 6904.  6914.  6827.  6725. ],83.0770130795704,104.01680168798592,1.2175823395379524,66.66666666666666,2.8918049812316893,['close'],28.922263383865356
LKOH,6,InceptionTime,"[6670.48399958 6669.06458593 6675.40645332 6705.41021026 6710.99170297
 6697.10086001 6813.64674521 6852.65403775 6853.04082618 6819.32475662]",[6629.5 6732.5 6764.  6743.  6683.5 6856.5 6904.  6914.  6827.  6725. ],68.9558392875555,79.14022392214446,1.0143821012895207,44.44444444444444,1.181424617767334,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",11.819876670837402
LKOH,6,XceptionTime,"[6569.99215373 6602.28720398 6649.36870509 6689.25519201 6708.14288483
 6692.28295332 6723.84010829 6765.63270574 6798.56288828 6798.20928373]",[6629.5 6732.5 6764.  6743.  6683.5 6856.5 6904.  6914.  6827.  6725. ],97.71302581191512,111.68644210544265,1.4347805430699312,55.55555555555556,2.37622926235199,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",23.76612901687622
LKOH,6,XCM,"[6529.13833891 6532.3989226  6568.06534787 6603.854161   6611.23400584
 6601.52575885 6632.58337155 6667.62108721 6704.55938275 6724.98031349]",[6629.5 6732.5 6764.  6743.  6683.5 6856.5 6904.  6914.  6827.  6725. ],160.3039309921681,180.95865665333457,2.353484367155154,44.44444444444444,1.0180145025253295,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10.184065580368042
LKOH,6,gMLP,"[6658.89907936 6626.29217202 6691.00929897 6718.95101683 6705.25231923
 6672.22329868 6774.98395842 6816.7728093  6828.6692298  6780.05663166]",[6629.5 6732.5 6764.  6743.  6683.5 6856.5 6904.  6914.  6827.  6725. ],72.16447058190496,90.34033167658332,1.0587925142834889,55.55555555555556,2.2115978479385374,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",22.120211362838745
LKOH,6,TSSequencerPlus,"[6765.0708991  6724.28826906 6779.04523699 6800.88629501 6801.66451049
 6736.02447921 6761.94679749 6790.77948466 6820.88475573 6742.34725695]",[6629.5 6732.5 6764.  6743.  6683.5 6856.5 6904.  6914.  6827.  6725. ],74.40904123899517,92.84504157001196,1.0960198568976458,44.44444444444444,2.8914425134658814,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",28.919017553329468
MOEX,1,InceptionTime,"[182.44105211 181.38696387 183.32768808 187.26575928 189.90652392
 192.89139461 193.46248523 194.01857069 193.95479233 191.84668267]",[191.61 197.45 206.39 205.01 209.57 208.02 207.16 207.87 203.68 199.6 ],14.585808719968032,15.292232132282756,7.134007203299261,55.55555555555556,1.191096258163452,['close'],11.91515827178955
MOEX,1,XceptionTime,"[181.19973091 180.88166156 182.6215253  186.73604466 189.99191301
 193.75342294 195.86342944 196.37359468 196.01350677 194.5074285 ]",[191.61 197.45 206.39 205.01 209.57 208.02 207.16 207.87 203.68 199.6 ],13.841774222723355,14.876448938673812,6.775350620344324,55.55555555555556,2.388742184638977,['close'],23.891117572784424
MOEX,1,XCM,"[166.68858999 166.22631122 168.30591157 170.88223215 172.7647349
 173.77837756 174.93999252 175.27777574 177.25517238 177.13339359]",[191.61 197.45 206.39 205.01 209.57 208.02 207.16 207.87 203.68 199.6 ],31.31075083761259,31.688508763619584,15.340401620191917,44.44444444444444,0.9953034400939942,['close'],9.957013368606567
MOEX,1,gMLP,"[185.53155524 184.30119361 186.45187701 189.57610192 190.02152751
 191.30900026 191.58732829 191.60182454 191.91640347 190.8526048 ]",[191.61 197.45 206.39 205.01 209.57 208.02 207.16 207.87 203.68 199.6 ],14.32105833426599,14.929948461062446,6.988298310481832,44.44444444444444,2.251040744781494,['close'],22.513894081115723
MOEX,1,TSSequencerPlus,"[190.2647304  188.70488235 189.9039074  191.11408736 191.11916105
 191.40242397 191.79943106 192.36632188 192.29134748 191.76599716]",[191.61 197.45 206.39 205.01 209.57 208.02 207.16 207.87 203.68 199.6 ],12.562770988603452,13.517159026053939,6.107918817216479,55.55555555555556,2.8554140090942384,['close'],28.558072090148926
MOEX,6,InceptionTime,"[182.53238352 180.63962944 183.75554304 187.59469033 188.08861568
 190.3533216  192.10240382 191.08465876 190.08620569 189.02266271]",[191.61 197.45 206.39 205.01 209.57 208.02 207.16 207.87 203.68 199.6 ],16.109988541803514,16.611185753901285,7.877284463704565,44.44444444444444,1.1864279747009276,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",11.868466138839722
MOEX,6,XceptionTime,"[190.59875974 189.73921208 190.58505173 194.22608591 197.2077474
 200.77256999 202.88385008 203.33453299 203.1514956  201.17882785]",[191.61 197.45 206.39 205.01 209.57 208.02 207.16 207.87 203.68 199.6 ],6.583952231411933,8.206987964404087,3.2030340931916443,55.55555555555556,2.38674111366272,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",23.87099528312683
MOEX,6,XCM,"[182.38435657 183.97251109 186.17537158 190.04278328 192.21865452
 192.93097734 193.93317878 194.34506175 194.32485453 193.69583896]",[191.61 197.45 206.39 205.01 209.57 208.02 207.16 207.87 203.68 199.6 ],13.233641160450281,13.81449382360574,6.471115486430623,66.66666666666666,0.9339629888534546,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",9.344107389450073
MOEX,6,gMLP,"[185.92143921 184.78045575 186.69880565 188.98314807 189.36981057
 190.23932301 190.70396587 190.86804035 191.21446835 190.56920988]",[191.61 197.45 206.39 205.01 209.57 208.02 207.16 207.87 203.68 199.6 ],14.701133329599557,15.357384742165854,7.1697590817472765,44.44444444444444,2.247330594062805,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",22.47764825820923
MOEX,6,TSSequencerPlus,"[194.09029127 192.55209951 194.31379454 195.95814367 195.97267436
 196.99721687 196.43767201 196.7743409  196.7302295  195.64681351]",[191.61 197.45 206.39 205.01 209.57 208.02 207.16 207.87 203.68 199.6 ],8.584730640429962,9.307578039774935,4.173492808651491,66.66666666666666,2.845665431022644,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",28.460193395614624
NVTK,1,InceptionTime,"[1131.48937667 1172.66276509 1208.13209118 1215.36943492 1239.01018274
 1249.44096376 1255.3905658  1264.58214755 1284.64730125 1282.62695959]",[1190.2 1219.8 1193.  1237.  1244.8 1235.4 1249.  1314.6 1266.2 1214.6],30.53239746077181,37.55926441251831,2.479001211277168,66.66666666666666,1.1816783666610717,['close'],11.826350450515747
NVTK,1,XceptionTime,"[1102.65936224 1114.00034123 1133.93376133 1148.8473036  1173.05851284
 1196.53674121 1211.53540365 1226.18219698 1253.60062975 1267.12256711]",[1190.2 1219.8 1193.  1237.  1244.8 1235.4 1249.  1314.6 1266.2 1214.6],64.21683142727458,69.93748022878202,5.205986324287946,55.55555555555556,2.3909407377243044,['close'],23.912837743759155
NVTK,1,XCM,"[1057.22334625 1058.48235806 1064.53651189 1072.44472637 1086.56544726
 1101.3930007  1119.43572075 1135.3893602  1154.23208472 1170.0591183 ]",[1190.2 1219.8 1193.  1237.  1244.8 1235.4 1249.  1314.6 1266.2 1214.6],134.483832551183,139.1788732222965,10.85430593645259,55.55555555555556,1.0055747509002686,['close'],10.059382677078247
