timestamp,open,close,high,low,volume
2016-10-28 00:00:00+00:00,149.4,149.2,150.08,148.32,2241813
2016-10-31 00:00:00+00:00,148.99,147.4,148.99,147.4,2772192
2016-11-01 00:00:00+00:00,147.9,145.85,148.98,145.71,4416871
2016-11-02 00:00:00+00:00,144.51,142.36,145.64,142.3,6020567
2016-11-03 00:00:00+00:00,142.8,142.75,143.66,141.6,4034134
2016-11-04 00:00:00+00:00,142.8,142.75,143.66,141.6,4034134
2016-11-07 00:00:00+00:00,143.8,143.4,144.88,142.55,3244349
2016-11-08 00:00:00+00:00,144.25,146.11,146.33,143.68,3734769
2016-11-09 00:00:00+00:00,143.0,151.04,151.35,142.5,10239465
2016-11-10 00:00:00+00:00,151.88,153.36,155.57,151.84,10042642
2016-11-11 00:00:00+00:00,153.0,151.51,153.68,151.44,6951502
2016-11-14 00:00:00+00:00,152.5,150.4,152.85,149.17,4715355
2016-11-15 00:00:00+00:00,151.0,149.85,152.37,148.75,5051875
2016-11-16 00:00:00+00:00,150.9,149.94,151.88,149.18,3575962
2016-11-17 00:00:00+00:00,149.93,149.75,150.95,148.95,3768457
2016-11-18 00:00:00+00:00,149.99,150.05,150.84,149.64,2729102
2016-11-21 00:00:00+00:00,150.9,153.0,153.25,150.9,4003040
2016-11-22 00:00:00+00:00,153.85,155.0,155.68,153.64,6857205
2016-11-23 00:00:00+00:00,155.44,155.23,155.44,154.55,3636506
2016-11-24 00:00:00+00:00,155.38,161.15,161.2,155.3,6879598
2016-11-25 00:00:00+00:00,161.0,160.36,163.42,158.94,6914872
2016-11-28 00:00:00+00:00,160.01,159.4,161.12,158.43,3355138
2016-11-29 00:00:00+00:00,158.98,158.07,160.7,157.6,4935047
2016-11-30 00:00:00+00:00,158.3,158.7,160.13,157.71,6238578
2016-12-01 00:00:00+00:00,159.99,158.7,160.0,157.75,4438419
2016-12-02 00:00:00+00:00,158.45,159.4,159.94,157.1,5275579
2016-12-05 00:00:00+00:00,158.76,162.02,163.23,158.43,5663308
2016-12-06 00:00:00+00:00,161.99,159.35,162.94,159.35,4716044
2016-12-07 00:00:00+00:00,159.82,159.95,161.0,158.58,4691444
2016-12-08 00:00:00+00:00,160.7,168.98,168.98,160.67,9818785
2016-12-09 00:00:00+00:00,169.65,169.66,170.87,167.6,7449792
2016-12-12 00:00:00+00:00,172.0,175.4,178.93,171.35,11440146
2016-12-13 00:00:00+00:00,175.0,176.9,177.48,172.06,6458009
2016-12-14 00:00:00+00:00,177.0,173.7,177.87,172.37,5384871
2016-12-15 00:00:00+00:00,171.5,174.92,175.39,171.35,7503922
2016-12-16 00:00:00+00:00,175.61,173.9,177.04,173.5,5013330
2016-12-19 00:00:00+00:00,174.76,174.3,175.55,173.2,3421302
2016-12-20 00:00:00+00:00,174.17,175.9,176.86,173.03,3156347
2016-12-21 00:00:00+00:00,176.68,174.71,185.34,174.65,9267866
2016-12-22 00:00:00+00:00,174.49,170.0,175.35,170.0,6700419
2016-12-23 00:00:00+00:00,169.8,171.15,171.76,168.55,3735571
2016-12-26 00:00:00+00:00,171.3,171.97,173.2,171.15,2122120
2016-12-27 00:00:00+00:00,172.0,172.27,172.7,170.5,1978404
2016-12-28 00:00:00+00:00,173.0,170.1,173.63,170.1,3702203
2016-12-29 00:00:00+00:00,170.05,171.3,172.22,167.55,4966121
2016-12-30 00:00:00+00:00,171.7,173.25,173.25,170.56,3542700
2017-01-02 00:00:00+00:00,171.7,173.25,173.25,170.56,3542700
2017-01-03 00:00:00+00:00,173.4,180.12,181.68,173.0,5389040
2017-01-04 00:00:00+00:00,178.9,175.95,179.41,174.23,4140071
2017-01-05 00:00:00+00:00,176.31,171.9,177.28,171.54,3509304
2017-01-06 00:00:00+00:00,172.4,170.69,173.75,169.5,3541559
2017-01-09 00:00:00+00:00,171.37,168.35,172.39,168.05,3518738
2017-01-10 00:00:00+00:00,168.35,171.6,172.3,167.54,5887412
2017-01-11 00:00:00+00:00,171.5,169.05,173.05,168.54,5277279
2017-01-12 00:00:00+00:00,170.0,168.27,170.65,168.02,4985494
2017-01-13 00:00:00+00:00,168.79,164.9,172.39,163.88,8599057
2017-01-16 00:00:00+00:00,165.22,164.66,166.8,164.06,6087842
2017-01-17 00:00:00+00:00,164.67,165.98,166.47,163.34,4596831
2017-01-18 00:00:00+00:00,165.9,165.24,167.8,164.31,4247990
2017-01-19 00:00:00+00:00,165.46,166.3,166.99,164.69,3847884
2017-01-20 00:00:00+00:00,166.55,167.49,168.19,165.42,3258146
2017-01-23 00:00:00+00:00,167.33,166.75,167.33,164.53,3645747
2017-01-24 00:00:00+00:00,167.37,170.25,170.7,167.24,4539786
2017-01-25 00:00:00+00:00,170.5,170.26,171.3,169.5,4254308
2017-01-26 00:00:00+00:00,170.85,173.79,174.39,169.06,5610500
2017-01-27 00:00:00+00:00,173.89,178.92,178.92,173.0,7112315
2017-01-30 00:00:00+00:00,177.5,174.6,178.0,174.24,4593572
2017-01-31 00:00:00+00:00,174.37,172.2,175.27,172.07,4648668
2017-02-01 00:00:00+00:00,172.59,173.9,174.27,171.75,4225278
2017-02-02 00:00:00+00:00,173.94,172.83,174.69,171.95,3106443
2017-02-03 00:00:00+00:00,173.03,173.8,174.19,172.27,3474486
2017-02-06 00:00:00+00:00,174.71,172.87,174.98,172.22,3394373
2017-02-07 00:00:00+00:00,173.0,173.47,174.18,171.51,3350600
2017-02-08 00:00:00+00:00,173.2,171.2,173.2,170.77,3331431
2017-02-09 00:00:00+00:00,171.91,168.8,172.67,167.84,4873050
2017-02-10 00:00:00+00:00,169.05,165.5,170.45,165.4,5933710
2017-02-13 00:00:00+00:00,166.05,164.7,167.05,163.5,5302817
2017-02-14 00:00:00+00:00,164.99,162.7,165.14,162.01,5446680
2017-02-15 00:00:00+00:00,162.27,163.5,165.57,160.0,6880853
2017-02-16 00:00:00+00:00,164.4,166.49,166.5,162.21,4432898
2017-02-17 00:00:00+00:00,166.48,165.49,167.12,164.42,3261690
2017-02-20 00:00:00+00:00,166.4,165.44,166.69,163.93,2698627
2017-02-21 00:00:00+00:00,165.11,167.0,168.38,164.8,3964988
2017-02-22 00:00:00+00:00,167.5,165.9,168.3,164.35,4066298
2017-02-23 00:00:00+00:00,167.5,165.9,168.3,164.35,4066298
2017-02-24 00:00:00+00:00,166.53,165.51,168.02,165.03,2970480
2017-02-27 00:00:00+00:00,166.01,160.95,166.34,160.62,4194719
2017-02-28 00:00:00+00:00,161.05,156.0,161.19,155.7,6791929
2017-03-01 00:00:00+00:00,155.65,160.0,160.92,155.65,6225897
2017-03-02 00:00:00+00:00,161.39,163.4,164.3,160.33,6545358
2017-03-03 00:00:00+00:00,162.95,164.4,164.89,161.61,3824271
2017-03-06 00:00:00+00:00,164.5,162.0,165.99,162.0,3684509
2017-03-07 00:00:00+00:00,162.41,160.98,162.41,158.9,4486699
2017-03-08 00:00:00+00:00,162.41,160.98,162.41,158.9,4486699
2017-03-09 00:00:00+00:00,159.22,156.2,160.84,155.23,6369672
2017-03-10 00:00:00+00:00,157.32,157.5,159.4,155.55,5129663
2017-03-13 00:00:00+00:00,157.49,158.92,159.87,155.86,3408737
2017-03-14 00:00:00+00:00,159.5,157.42,160.75,157.02,5920029
2017-03-15 00:00:00+00:00,158.05,156.2,159.67,156.06,4885840
2017-03-16 00:00:00+00:00,157.82,158.35,159.85,157.82,6832252
2017-03-17 00:00:00+00:00,158.55,161.15,162.85,158.17,6547009
2017-03-20 00:00:00+00:00,161.57,163.8,164.05,160.61,4149724
2017-03-21 00:00:00+00:00,164.5,162.98,165.49,162.25,3983188
2017-03-22 00:00:00+00:00,162.01,162.92,162.92,159.75,4087717
2017-03-23 00:00:00+00:00,163.5,164.15,164.84,162.1,3872222
2017-03-24 00:00:00+00:00,164.0,164.52,165.9,163.07,3304126
2017-03-27 00:00:00+00:00,163.03,162.69,163.37,161.1,3541870
2017-03-28 00:00:00+00:00,163.5,163.66,164.1,162.05,3048920
2017-03-29 00:00:00+00:00,164.0,163.22,164.9,162.37,3209156
2017-03-30 00:00:00+00:00,163.32,163.5,164.1,161.9,2441085
2017-03-31 00:00:00+00:00,163.4,159.8,163.7,159.51,3163997
2017-04-03 00:00:00+00:00,160.77,161.8,162.94,159.84,3272640
2017-04-04 00:00:00+00:00,161.37,163.5,163.95,160.7,2333323
2017-04-05 00:00:00+00:00,164.33,168.1,168.45,163.82,5775338
2017-04-06 00:00:00+00:00,167.54,167.49,168.19,166.41,2442202
2017-04-07 00:00:00+00:00,166.12,161.49,166.84,160.71,5973901
2017-04-10 00:00:00+00:00,159.66,155.2,159.86,154.51,7262842
2017-04-11 00:00:00+00:00,155.2,156.0,158.59,154.61,5334210
2017-04-12 00:00:00+00:00,157.0,150.28,157.44,150.28,5327980
2017-04-13 00:00:00+00:00,151.57,152.0,153.35,149.7,7001364
2017-04-14 00:00:00+00:00,150.42,149.24,152.25,148.6,2509242
2017-04-17 00:00:00+00:00,149.44,153.99,154.2,147.62,4841809
2017-04-18 00:00:00+00:00,154.44,153.4,155.59,152.15,6088259
2017-04-19 00:00:00+00:00,153.18,153.6,155.38,152.36,3895539
2017-04-20 00:00:00+00:00,153.0,158.21,158.4,152.26,6412743
2017-04-21 00:00:00+00:00,158.74,159.59,160.3,157.8,5718709
2017-04-24 00:00:00+00:00,161.09,162.5,163.43,161.0,4802138
2017-04-25 00:00:00+00:00,163.0,162.55,163.53,161.31,4053441
2017-04-26 00:00:00+00:00,163.08,165.05,165.8,161.7,4925963
2017-04-27 00:00:00+00:00,164.99,164.69,165.79,163.27,4371242
2017-04-28 00:00:00+00:00,165.5,165.2,166.0,163.91,4099971
2017-05-01 00:00:00+00:00,165.5,165.2,166.0,163.91,4099971
2017-05-02 00:00:00+00:00,166.0,166.64,168.34,165.01,4249818
2017-05-03 00:00:00+00:00,166.3,164.71,166.5,163.63,3357035
2017-05-04 00:00:00+00:00,164.62,165.5,167.4,163.78,3762308
2017-05-05 00:00:00+00:00,164.22,165.8,166.6,164.0,3549554
2017-05-08 00:00:00+00:00,164.22,165.8,166.6,164.0,3549554
2017-05-09 00:00:00+00:00,164.22,165.8,166.6,164.0,3549554
2017-05-10 00:00:00+00:00,167.0,170.8,170.8,166.41,4647451
2017-05-11 00:00:00+00:00,171.0,169.97,172.39,168.84,5659353
2017-05-12 00:00:00+00:00,169.75,167.7,170.43,166.85,3735554
2017-05-15 00:00:00+00:00,168.5,171.35,171.68,167.89,4709940
2017-05-16 00:00:00+00:00,170.97,170.66,172.0,169.98,3720599
2017-05-17 00:00:00+00:00,169.8,169.24,170.63,168.17,3521826
2017-05-18 00:00:00+00:00,168.41,166.5,169.17,164.7,5748241
2017-05-19 00:00:00+00:00,167.48,168.87,170.08,165.71,3655233
2017-05-22 00:00:00+00:00,170.5,168.03,170.5,167.14,2967912
2017-05-23 00:00:00+00:00,167.87,166.31,168.3,165.4,3950114
2017-05-24 00:00:00+00:00,166.8,165.7,168.48,162.51,4689197
2017-05-25 00:00:00+00:00,166.5,164.05,166.95,163.53,3437344
2017-05-26 00:00:00+00:00,163.8,160.7,163.8,160.62,4606275
2017-05-29 00:00:00+00:00,161.0,163.9,164.22,160.69,2874146
2017-05-30 00:00:00+00:00,163.15,161.64,163.45,161.17,2267289
2017-05-31 00:00:00+00:00,161.6,155.93,161.6,155.03,7436577
2017-06-01 00:00:00+00:00,156.4,153.0,156.76,152.72,5059008
2017-06-02 00:00:00+00:00,153.0,157.14,157.14,151.62,6542092
2017-06-05 00:00:00+00:00,157.1,154.7,158.89,154.43,4859507
2017-06-06 00:00:00+00:00,154.49,152.8,156.0,152.11,3467391
2017-06-07 00:00:00+00:00,153.3,152.82,155.11,151.75,4366359
2017-06-08 00:00:00+00:00,153.16,151.93,153.43,148.25,6799195
2017-06-09 00:00:00+00:00,151.41,150.13,153.75,150.12,4531256
2017-06-12 00:00:00+00:00,151.41,150.13,153.75,150.12,4531256
