timestamp,open,close,high,low,volume,anomaly,method,date,kernai_daily_avg,gigachat_daily_avg,deepseek_daily_avg,daily_headlines,weighted_score_base,weighted_score_with_decay,return
2016-01-01 00:00:00+00:00,1136.0,1147.0,1160.0,1136.0,25502,0.0,pelt_rbf,2016-01-01,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,
2016-01-04 00:00:00+00:00,1149.0,1064.0,1158.0,1060.0,55784,0.0,pelt_rbf,2016-01-04,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.07236268526591105
2016-01-05 00:00:00+00:00,1080.0,1134.0,1135.0,1075.0,42595,0.0,pelt_rbf,2016-01-05,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.06578947368421062
2016-01-06 00:00:00+00:00,1132.0,1112.0,1133.5,1095.0,38189,0.0,pelt_rbf,2016-01-06,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.01940035273368612
2016-01-07 00:00:00+00:00,1132.0,1112.0,1133.5,1095.0,38189,0.0,pelt_rbf,2016-01-07,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-01-08 00:00:00+00:00,1132.0,1112.0,1133.5,1095.0,38189,0.0,pelt_rbf,2016-01-08,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-01-11 00:00:00+00:00,1027.5,987.0,1075.0,987.0,141641,0.0,pelt_rbf,2016-01-11,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.11241007194244601
2016-01-12 00:00:00+00:00,982.5,999.0,1004.0,972.0,109973,0.0,pelt_rbf,2016-01-12,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.012158054711246091
2016-01-13 00:00:00+00:00,1004.0,1006.0,1024.0,1004.0,50693,0.0,pelt_rbf,2016-01-13,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.00700700700700696
2016-01-14 00:00:00+00:00,995.0,1009.0,1010.0,970.0,72398,0.0,pelt_rbf,2016-01-14,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0029821073558649047
2016-01-15 00:00:00+00:00,1010.0,954.0,1014.0,930.0,85969,0.0,pelt_rbf,2016-01-15,0.0,0.35,0.05,13:38: В переводчике «Яндекса» появился язык эльфов,0.13,0.6159608892849056,-0.05450941526263631
2016-01-18 00:00:00+00:00,949.0,963.5,978.0,900.0,46699,0.0,pelt_rbf,2016-01-18,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.009958071278826086
2016-01-19 00:00:00+00:00,966.0,954.0,991.0,951.5,86381,0.0,pelt_rbf,2016-01-19,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.009859885832900872
2016-01-20 00:00:00+00:00,947.0,912.5,947.0,903.0,98391,0.0,pelt_rbf,2016-01-20,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.04350104821802936
2016-01-21 00:00:00+00:00,927.0,1020.0,1023.0,920.0,146147,0.0,pelt_rbf,2016-01-21,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.11780821917808226
2016-01-22 00:00:00+00:00,1020.5,1020.0,1039.0,995.5,96563,0.0,pelt_rbf,2016-01-22,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-01-25 00:00:00+00:00,1020.0,1002.0,1030.0,988.0,64008,0.0,pelt_rbf,2016-01-25,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.01764705882352946
2016-01-26 00:00:00+00:00,1003.0,1012.0,1024.0,990.0,59016,0.0,pelt_rbf,2016-01-26,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.009980039920159722
2016-01-27 00:00:00+00:00,1018.0,1050.0,1055.0,1018.0,89060,0.0,pelt_rbf,2016-01-27,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.03754940711462451
2016-01-28 00:00:00+00:00,1049.5,1017.5,1051.0,1011.0,84859,0.0,pelt_rbf,2016-01-28,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.030952380952380953
2016-01-29 00:00:00+00:00,1019.0,1007.0,1030.0,1005.0,58267,0.0,pelt_rbf,2016-01-29,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.010319410319410305
2016-02-01 00:00:00+00:00,1015.0,1013.0,1026.0,1000.0,39640,0.0,pelt_rbf,2016-02-01,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.005958291956305928
2016-02-02 00:00:00+00:00,1019.5,1012.0,1041.0,1006.0,50536,0.0,pelt_rbf,2016-02-02,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.000987166831194486
2016-02-03 00:00:00+00:00,1012.5,1012.5,1028.0,1000.5,39735,0.0,pelt_rbf,2016-02-03,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.000494071146245112
2016-02-04 00:00:00+00:00,1020.0,1054.0,1061.0,1016.5,122967,0.0,pelt_rbf,2016-02-04,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.04098765432098772
2016-02-05 00:00:00+00:00,1046.0,1023.0,1046.0,1023.0,46337,0.0,pelt_rbf,2016-02-05,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.02941176470588236
2016-02-08 00:00:00+00:00,1021.5,986.0,1022.0,968.0,95061,0.0,pelt_rbf,2016-02-08,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.03616813294232646
2016-02-09 00:00:00+00:00,992.5,992.0,1017.0,970.0,82271,0.0,pelt_rbf,2016-02-09,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.006085192697768749
2016-02-10 00:00:00+00:00,980.5,998.0,1010.0,975.0,63650,0.0,pelt_rbf,2016-02-10,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.006048387096774244
2016-02-11 00:00:00+00:00,999.0,1007.0,1013.0,985.0,59547,0.0,pelt_rbf,2016-02-11,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.009018036072144353
2016-02-12 00:00:00+00:00,1006.0,989.0,1022.5,989.0,50041,0.0,pelt_rbf,2016-02-12,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.01787487586891756
2016-02-15 00:00:00+00:00,1004.0,1008.0,1018.5,1000.0,37830,0.0,pelt_rbf,2016-02-15,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.01921132457027297
