timestamp,open,close,high,low,volume,anomaly,method,date,kernai_daily_avg,gigachat_daily_avg,deepseek_daily_avg,daily_headlines,weighted_score_base,weighted_score_with_decay,return
2018-02-01 00:00:00+00:00,2200.0,2110.0,2225.5,2082.5,179977,0.0,binseg_l2,2018-02-01,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,
2018-02-02 00:00:00+00:00,2129.0,2052.0,2130.0,2015.0,129069,0.0,binseg_l2,2018-02-02,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.027488151658767723
2018-02-05 00:00:00+00:00,2070.0,2089.5,2090.0,2013.0,67260,0.0,binseg_l2,2018-02-05,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.018274853801169666
2018-02-06 00:00:00+00:00,2060.0,2070.0,2088.5,2005.0,60393,0.0,binseg_l2,2018-02-06,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.00933237616654703
2018-02-07 00:00:00+00:00,2020.0,2090.0,2117.0,2020.0,22826,0.0,binseg_l2,2018-02-07,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.009661835748792313
2018-02-08 00:00:00+00:00,2090.0,2134.0,2195.0,2060.0,32091,0.0,binseg_l2,2018-02-08,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.021052631578947434
2018-02-09 00:00:00+00:00,2064.0,2046.0,2120.0,2035.0,28724,0.0,binseg_l2,2018-02-09,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.04123711340206182
2018-02-12 00:00:00+00:00,2065.0,2100.5,2125.0,2052.5,11486,0.0,binseg_l2,2018-02-12,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.026637341153470162
2018-02-13 00:00:00+00:00,2150.0,2141.5,2150.0,2091.0,27529,0.0,binseg_l2,2018-02-13,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.019519162104260968
2018-02-14 00:00:00+00:00,2149.5,2150.5,2172.0,2142.5,28268,0.0,binseg_l2,2018-02-14,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.004202661685734244
2018-02-15 00:00:00+00:00,2150.5,2144.5,2155.0,2112.0,22475,0.0,binseg_l2,2018-02-15,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.00279004882585443
2018-02-16 00:00:00+00:00,2157.5,2130.0,2260.0,2080.0,55935,0.0,binseg_l2,2018-02-16,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.006761482863138268
2018-02-19 00:00:00+00:00,2209.0,2079.5,2209.0,2060.0,41100,0.0,binseg_l2,2018-02-19,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.02370892018779347
2018-02-20 00:00:00+00:00,2075.0,1979.5,2075.5,1941.5,83633,0.0,binseg_l2,2018-02-20,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.048088482808367417
2018-02-21 00:00:00+00:00,1979.5,1958.0,2019.5,1905.5,44033,0.0,binseg_l2,2018-02-21,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.010861328618337995
2018-02-22 00:00:00+00:00,1958.0,1996.5,2030.0,1930.0,52056,0.0,binseg_l2,2018-02-22,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0196629213483146
2018-02-23 00:00:00+00:00,1958.0,1996.5,2030.0,1930.0,52056,0.0,binseg_l2,2018-02-23,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2018-02-26 00:00:00+00:00,2020.0,2017.0,2035.0,2003.0,13766,0.0,binseg_l2,2018-02-26,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.010267968945654848
