timestamp,open,close,high,low,volume,anomaly,method,date,kernai_daily_avg,gigachat_daily_avg,deepseek_daily_avg,daily_headlines,weighted_score_base,weighted_score_with_decay,return
2016-01-19 00:00:00+00:00,87.39,86.68,89.7,85.76,11403926,0.0,pelt_rbf,2016-01-19,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.006152060359837508
2016-01-20 00:00:00+00:00,84.89,83.83,85.19,82.2,13462468,0.0,pelt_rbf,2016-01-20,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.03287955699123224
2016-01-21 00:00:00+00:00,84.25,86.0,87.15,83.27,14386313,0.0,pelt_rbf,2016-01-21,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.025885721102230752
2016-01-22 00:00:00+00:00,88.97,91.5,92.28,87.62,20768999,0.0,pelt_rbf,2016-01-22,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.06395348837209291
2016-01-25 00:00:00+00:00,92.55,91.0,93.35,90.0,13178476,0.0,pelt_rbf,2016-01-25,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.005464480874316946
2016-01-26 00:00:00+00:00,89.06,91.5,91.76,88.74,10537558,0.0,pelt_rbf,2016-01-26,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.005494505494505475
2016-01-27 00:00:00+00:00,91.98,95.75,96.26,91.47,15081650,0.0,pelt_rbf,2016-01-27,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.04644808743169393
2016-01-28 00:00:00+00:00,95.77,96.69,97.28,94.33,17955594,0.0,pelt_rbf,2016-01-28,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.00981723237597909
2016-01-29 00:00:00+00:00,97.47,96.5,98.7,95.12,16540488,0.0,pelt_rbf,2016-01-29,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0019650429206743425
2016-02-01 00:00:00+00:00,96.27,96.5,97.49,95.29,8962107,0.0,pelt_rbf,2016-02-01,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-02-02 00:00:00+00:00,95.7,94.4,97.07,93.75,12899906,0.0,pelt_rbf,2016-02-02,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.021761658031087983
2016-02-03 00:00:00+00:00,93.91,94.53,96.89,93.71,11270462,0.0,pelt_rbf,2016-02-03,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.001377118644067643
2016-02-04 00:00:00+00:00,98.56,97.57,98.56,96.71,12205301,0.0,pelt_rbf,2016-02-04,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.032159102930286565
2016-02-05 00:00:00+00:00,97.01,97.2,97.98,96.35,8143416,0.0,pelt_rbf,2016-02-05,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0037921492261965284
2016-02-08 00:00:00+00:00,97.05,94.7,97.86,93.85,10620730,0.0,pelt_rbf,2016-02-08,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.025720164609053464
2016-02-09 00:00:00+00:00,94.0,93.89,95.63,92.7,12134146,0.0,pelt_rbf,2016-02-09,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.00855332629355865
2016-02-10 00:00:00+00:00,93.5,96.35,96.77,93.16,11147816,0.0,pelt_rbf,2016-02-10,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.026200873362445254
2016-02-11 00:00:00+00:00,95.71,94.2,96.1,93.05,11537009,0.0,pelt_rbf,2016-02-11,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.02231447846393353
2016-02-12 00:00:00+00:00,95.14,94.85,95.67,94.18,7943587,0.0,pelt_rbf,2016-02-12,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.006900212314224996
2016-02-15 00:00:00+00:00,96.0,95.25,96.37,94.93,6861099,0.0,pelt_rbf,2016-02-15,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.004217185028993153
2016-02-16 00:00:00+00:00,95.99,96.51,97.28,95.7,11494250,0.0,pelt_rbf,2016-02-16,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.013228346456692908
2016-02-17 00:00:00+00:00,96.51,99.2,99.38,96.05,11484015,0.0,pelt_rbf,2016-02-17,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.02787275929955446
2016-02-18 00:00:00+00:00,99.9,102.7,102.8,99.75,12564625,0.0,pelt_rbf,2016-02-18,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.035282258064516236
2016-02-19 00:00:00+00:00,101.99,101.5,103.57,101.0,17160039,0.0,pelt_rbf,2016-02-19,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.011684518013632017
2016-02-22 00:00:00+00:00,102.57,103.2,104.39,102.39,6618751,0.0,pelt_rbf,2016-02-22,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.016748768472906406
2016-02-23 00:00:00+00:00,102.57,103.2,104.39,102.39,6618751,0.0,pelt_rbf,2016-02-23,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-02-24 00:00:00+00:00,102.0,102.1,102.7,100.79,8914058,0.0,pelt_rbf,2016-02-24,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0106589147286823
2016-02-25 00:00:00+00:00,102.65,104.05,104.35,101.51,11033369,0.0,pelt_rbf,2016-02-25,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.019098922624877668
2016-02-26 00:00:00+00:00,105.0,106.24,107.15,104.83,14409154,0.0,pelt_rbf,2016-02-26,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.02104757328207585
2016-02-29 00:00:00+00:00,105.5,107.0,107.38,104.81,9179829,0.0,pelt_rbf,2016-02-29,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.00715361445783147
2016-03-01 00:00:00+00:00,107.5,108.26,108.79,106.42,11485649,0.0,pelt_rbf,2016-03-01,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.01177570093457958
2016-03-02 00:00:00+00:00,109.0,106.12,109.2,106.1,9792408,0.0,pelt_rbf,2016-03-02,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.019767227046000424
2016-03-03 00:00:00+00:00,106.7,106.99,107.63,105.4,8018836,0.0,pelt_rbf,2016-03-03,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.008198266113833341
2016-03-04 00:00:00+00:00,107.7,108.99,109.02,106.7,8428802,0.0,pelt_rbf,2016-03-04,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.018693335825778146
2016-03-07 00:00:00+00:00,109.62,109.47,110.2,108.57,7502108,0.0,pelt_rbf,2016-03-07,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.004404073768235595
2016-03-08 00:00:00+00:00,109.62,109.47,110.2,108.57,7502108,0.0,pelt_rbf,2016-03-08,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-03-09 00:00:00+00:00,108.99,108.15,109.07,107.5,7241998,0.0,pelt_rbf,2016-03-09,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.01205809810907088
2016-03-10 00:00:00+00:00,108.26,108.84,109.9,107.67,9499480,0.0,pelt_rbf,2016-03-10,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.006380027739250949
2016-03-11 00:00:00+00:00,109.2,109.26,109.95,108.55,6133121,0.0,pelt_rbf,2016-03-11,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0038588754134509795
2016-03-14 00:00:00+00:00,109.28,109.26,109.56,108.4,6648100,0.0,pelt_rbf,2016-03-14,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-03-15 00:00:00+00:00,109.6,106.46,110.29,106.09,12704383,0.0,pelt_rbf,2016-03-15,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.025626944902068516
2016-03-16 00:00:00+00:00,107.2,107.0,107.27,106.12,7583506,0.0,pelt_rbf,2016-03-16,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.005072327634792373
2016-03-17 00:00:00+00:00,107.8,109.47,109.49,107.7,9299739,0.0,pelt_rbf,2016-03-17,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.023084112149532654
2016-03-18 00:00:00+00:00,109.59,112.4,112.5,108.91,13463075,0.0,pelt_rbf,2016-03-18,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.026765323833013666
2016-03-21 00:00:00+00:00,111.5,112.07,112.92,110.5,11556525,0.0,pelt_rbf,2016-03-21,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0029359430604983805
2016-03-22 00:00:00+00:00,112.27,111.49,114.19,111.0,10752608,0.0,pelt_rbf,2016-03-22,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.005175336843044498
2016-03-23 00:00:00+00:00,111.27,109.1,112.1,108.7,10418574,0.0,pelt_rbf,2016-03-23,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.021436900170418882
2016-03-24 00:00:00+00:00,108.59,108.06,109.29,107.05,9343981,0.0,pelt_rbf,2016-03-24,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.009532538955086989
2016-03-25 00:00:00+00:00,108.62,109.1,109.5,108.62,3297967,0.0,pelt_rbf,2016-03-25,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.009624282805848594
2016-03-28 00:00:00+00:00,110.0,108.12,110.11,107.69,5013041,0.0,pelt_rbf,2016-03-28,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.008982584784601233
2016-03-29 00:00:00+00:00,107.91,107.05,108.44,105.35,8683558,0.0,pelt_rbf,2016-03-29,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.009896411394746618
2016-03-30 00:00:00+00:00,107.98,109.15,109.91,107.52,8447272,0.0,pelt_rbf,2016-03-30,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.019617001401214473
2016-03-31 00:00:00+00:00,108.72,109.9,110.59,107.32,10659012,0.0,pelt_rbf,2016-03-31,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.006871278057718699
2016-04-01 00:00:00+00:00,109.3,108.52,109.4,107.01,10127622,0.0,pelt_rbf,2016-04-01,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.012556869881710786
2016-04-04 00:00:00+00:00,108.21,108.2,109.69,107.1,8045817,0.0,pelt_rbf,2016-04-04,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.002948765204570547
2016-04-05 00:00:00+00:00,107.24,106.87,107.64,106.0,7565598,0.0,pelt_rbf,2016-04-05,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.012292051756007338
2016-04-06 00:00:00+00:00,107.63,108.0,108.3,107.05,7557753,0.0,pelt_rbf,2016-04-06,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.010573594086273008
2016-04-07 00:00:00+00:00,108.99,108.51,109.38,107.62,8029552,0.0,pelt_rbf,2016-04-07,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.004722222222222294
2016-04-08 00:00:00+00:00,108.98,112.92,113.3,108.56,12445044,0.0,pelt_rbf,2016-04-08,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.04064141553773837
2016-04-11 00:00:00+00:00,113.0,117.35,117.85,112.62,15070943,0.0,pelt_rbf,2016-04-11,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.03923131420474668
2016-04-12 00:00:00+00:00,117.27,117.95,119.39,115.82,12103352,0.0,pelt_rbf,2016-04-12,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.005112910097997414
2016-04-13 00:00:00+00:00,118.1,119.5,119.95,117.35,10345065,0.0,pelt_rbf,2016-04-13,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.01314116150911393
2016-04-14 00:00:00+00:00,119.01,119.3,119.55,117.89,8798634,0.0,pelt_rbf,2016-04-14,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0016736401673640433
2016-04-15 00:00:00+00:00,118.95,119.3,119.91,118.11,7046493,0.0,pelt_rbf,2016-04-15,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-04-18 00:00:00+00:00,117.12,118.2,118.2,116.01,9182801,0.0,pelt_rbf,2016-04-18,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.009220452640402277
2016-04-19 00:00:00+00:00,118.9,121.5,123.35,118.78,13782835,0.0,pelt_rbf,2016-04-19,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.027918781725888353
2016-04-20 00:00:00+00:00,120.5,123.75,123.97,119.9,10445436,0.0,pelt_rbf,2016-04-20,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0185185185185186
2016-04-21 00:00:00+00:00,124.99,119.17,125.55,118.2,18198988,0.0,pelt_rbf,2016-04-21,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.03701010101010105
2016-04-22 00:00:00+00:00,119.68,121.25,121.39,117.9,10303362,0.0,pelt_rbf,2016-04-22,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.017454057229168374
2016-04-25 00:00:00+00:00,121.01,120.08,121.51,119.6,6735369,0.0,pelt_rbf,2016-04-25,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.009649484536082498
2016-04-26 00:00:00+00:00,119.98,119.7,119.98,116.75,8758298,0.0,pelt_rbf,2016-04-26,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0031645569620253333
2016-04-27 00:00:00+00:00,120.25,120.8,122.37,119.57,9077627,0.0,pelt_rbf,2016-04-27,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.009189640768588081
2016-04-28 00:00:00+00:00,121.31,124.39,124.39,120.0,8614527,0.0,pelt_rbf,2016-04-28,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.02971854304635757
2016-04-29 00:00:00+00:00,124.43,123.55,125.78,122.0,10284500,0.0,pelt_rbf,2016-04-29,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.006752954417557744
2016-05-02 00:00:00+00:00,124.43,123.55,125.78,122.0,10284500,1.0,pelt_rbf,2016-05-02,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-05-03 00:00:00+00:00,124.43,123.55,125.78,122.0,10284500,1.0,pelt_rbf,2016-05-03,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-05-04 00:00:00+00:00,121.5,120.96,122.39,119.31,8491983,1.0,pelt_rbf,2016-05-04,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.020963172804532637
2016-05-05 00:00:00+00:00,121.46,120.92,122.3,120.4,5606723,1.0,pelt_rbf,2016-05-05,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0003306878306877925
2016-05-06 00:00:00+00:00,120.27,120.64,120.86,118.41,7032451,1.0,pelt_rbf,2016-05-06,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.002315580549123397
2016-05-09 00:00:00+00:00,120.27,120.64,120.86,118.41,7032451,1.0,pelt_rbf,2016-05-09,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-05-10 00:00:00+00:00,119.8,119.55,121.35,118.57,6614264,1.0,pelt_rbf,2016-05-10,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.00903514588859422
2016-05-11 00:00:00+00:00,120.01,123.45,123.62,119.57,8540452,0.0,pelt_rbf,2016-05-11,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.03262233375156853
2016-05-12 00:00:00+00:00,123.46,121.2,124.38,121.01,8220185,0.0,pelt_rbf,2016-05-12,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.018226002430133614
2016-05-13 00:00:00+00:00,121.5,121.07,121.95,119.69,6373084,0.0,pelt_rbf,2016-05-13,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0010726072607261106
2016-05-16 00:00:00+00:00,122.2,122.6,123.62,121.63,5917191,0.0,pelt_rbf,2016-05-16,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.012637317254480918
2016-05-17 00:00:00+00:00,122.85,122.71,123.27,120.6,7250510,0.0,pelt_rbf,2016-05-17,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0008972267536704326
2016-05-18 00:00:00+00:00,122.49,123.12,123.54,121.83,5004746,0.0,pelt_rbf,2016-05-18,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.003341210985249754
2016-05-19 00:00:00+00:00,121.96,120.5,122.17,120.3,7243704,0.0,pelt_rbf,2016-05-19,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.02128005198180638
2016-05-20 00:00:00+00:00,121.83,121.9,122.47,120.8,5401428,0.0,pelt_rbf,2016-05-20,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.011618257261410747
2016-05-23 00:00:00+00:00,121.3,121.51,122.2,120.12,5640897,0.0,pelt_rbf,2016-05-23,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0031993437243642564
2016-05-24 00:00:00+00:00,121.45,123.5,124.07,121.35,5689749,0.0,pelt_rbf,2016-05-24,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.016377252900995787
2016-05-25 00:00:00+00:00,124.45,127.87,128.55,124.41,11407367,0.0,pelt_rbf,2016-05-25,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.03538461538461535
2016-05-26 00:00:00+00:00,128.54,132.16,133.05,126.9,12531074,0.0,pelt_rbf,2016-05-26,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.03354969891295845
2016-05-27 00:00:00+00:00,131.62,133.2,134.79,131.35,8717515,0.0,pelt_rbf,2016-05-27,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.007869249394673039
2016-05-30 00:00:00+00:00,133.51,134.45,135.08,132.55,3757508,0.0,pelt_rbf,2016-05-30,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.009384384384384381
2016-05-31 00:00:00+00:00,134.79,132.56,135.98,132.56,9336302,0.0,pelt_rbf,2016-05-31,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.01405727036072879
2016-06-01 00:00:00+00:00,132.36,131.36,133.21,131.31,6416511,0.0,pelt_rbf,2016-06-01,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.00905250452625217
2016-06-02 00:00:00+00:00,131.51,132.3,133.08,130.51,6394730,0.0,pelt_rbf,2016-06-02,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.007155907429963415
2016-06-03 00:00:00+00:00,133.07,131.59,134.44,131.04,6820263,0.0,pelt_rbf,2016-06-03,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.005366591080876892
2016-06-06 00:00:00+00:00,132.08,133.99,134.74,132.0,4866604,0.0,pelt_rbf,2016-06-06,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.018238467968690664
2016-06-07 00:00:00+00:00,134.5,139.97,139.97,134.02,10120530,0.0,pelt_rbf,2016-06-07,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.04463019628330467
2016-06-08 00:00:00+00:00,141.12,139.39,142.0,137.44,8854095,0.0,pelt_rbf,2016-06-08,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0041437450882332305
2016-06-09 00:00:00+00:00,139.9,139.61,140.71,137.07,5659730,0.0,pelt_rbf,2016-06-09,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0015783054738505164
2016-06-10 00:00:00+00:00,137.8,133.5,137.94,133.35,6456943,0.0,pelt_rbf,2016-06-10,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.04376477329704187
2016-06-13 00:00:00+00:00,137.8,133.5,137.94,133.35,6456943,0.0,pelt_rbf,2016-06-13,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-06-14 00:00:00+00:00,131.22,127.08,132.37,126.15,10938957,0.0,pelt_rbf,2016-06-14,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.048089887640449414
2016-06-15 00:00:00+00:00,126.9,129.89,130.23,126.61,8032494,0.0,pelt_rbf,2016-06-15,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.02211205539817418
2016-06-16 00:00:00+00:00,129.0,127.1,129.24,125.85,6716763,0.0,pelt_rbf,2016-06-16,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.021479713603818507
2016-06-17 00:00:00+00:00,128.66,128.7,130.75,128.49,6679667,0.0,pelt_rbf,2016-06-17,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.012588512981903888
2016-06-20 00:00:00+00:00,132.45,132.13,133.48,131.2,4792158,0.0,pelt_rbf,2016-06-20,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.026651126651126678
2016-06-21 00:00:00+00:00,132.1,133.39,133.43,129.94,5240931,0.0,pelt_rbf,2016-06-21,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.009536062968288794
2016-06-22 00:00:00+00:00,134.61,134.81,135.79,133.51,4545497,0.0,pelt_rbf,2016-06-22,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.010645475672839133
2016-06-23 00:00:00+00:00,134.42,138.0,138.28,133.89,5516387,0.0,pelt_rbf,2016-06-23,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.023662933016838528
2016-06-24 00:00:00+00:00,131.5,133.4,133.5,129.12,10740579,0.0,pelt_rbf,2016-06-24,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.033333333333333326
2016-06-27 00:00:00+00:00,133.9,126.2,134.83,125.35,11744339,0.0,pelt_rbf,2016-06-27,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.05397301349325334
2016-06-28 00:00:00+00:00,127.85,129.57,129.71,125.7,9128818,0.0,pelt_rbf,2016-06-28,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.026703645007923882
2016-06-29 00:00:00+00:00,130.63,133.88,133.95,129.82,6721618,0.0,pelt_rbf,2016-06-29,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.033263872810064044
2016-06-30 00:00:00+00:00,133.65,133.0,135.34,131.14,8695552,0.0,pelt_rbf,2016-06-30,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.006573050492978738
2016-07-01 00:00:00+00:00,133.38,133.85,134.34,131.55,6456229,0.0,pelt_rbf,2016-07-01,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.006390977443609058
2016-07-04 00:00:00+00:00,134.65,134.6,135.84,133.8,3797479,0.0,pelt_rbf,2016-07-04,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0056032872618603236
2016-07-05 00:00:00+00:00,133.9,131.85,133.9,131.73,4424096,0.0,pelt_rbf,2016-07-05,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.020430906389301673
2016-07-06 00:00:00+00:00,131.51,129.36,132.04,127.85,7046097,0.0,pelt_rbf,2016-07-06,0.012144883473714193,0.2916666666666667,0.22499999999999998,13:34: Сбербанк снизит ставки по потребкредитам и ипотеке | 15:00: Греф предложил выплатить долги СССР акциями Сбербанка | 15:05: Греф счел «амбициозную программу реформ» условием укрепления рубля | 15:38: Греф допустил появление женщины во главе Сбербанка | 16:52: Греф рассказал об анализе Сбербанком аккаунтов заемщиков в соцсетях | 17:24: «Аморально отбирать деньги»: как Греф отвечал на вопросы «ВКонтакте»,0.20242897669474283,0.20242897669474283,-0.01888509670079619
2016-07-07 00:00:00+00:00,130.49,131.8,133.5,130.02,7752492,0.0,pelt_rbf,2016-07-07,0.5271550267934799,0.4625,0.6,07:27: Венчурный фонд Сбербанка инвестировал в Uber | 07:31: Чистая прибыль Сбербанка выросла в три раза за первое полугодие | 09:23: Снижение ставок по депозитам помогло Сбербанку утроить прибыль | 10:18: Сбербанк снизил ставки по вкладам в рублях ,0.544181005358696,0.6453954937060674,0.01886209029066177
2016-07-08 00:00:00+00:00,130.63,134.41,134.49,130.35,7576339,0.0,pelt_rbf,2016-07-08,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.019802731411229013
2016-07-11 00:00:00+00:00,134.92,137.2,137.77,134.52,6983636,0.0,pelt_rbf,2016-07-11,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.020757384123205158
2016-07-12 00:00:00+00:00,137.55,140.4,140.47,136.9,6379971,0.0,pelt_rbf,2016-07-12,0.0,-0.7,0.5,10:39: Сбербанк снизил ставки по ипотеке впервые с августа 2015 года,0.04000000000000001,0.3880013689398766,0.023323615160349975
2016-07-13 00:00:00+00:00,140.29,139.4,141.35,137.88,8567001,0.0,pelt_rbf,2016-07-13,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.007122507122507171
2016-07-14 00:00:00+00:00,140.0,140.0,140.65,137.57,6135291,0.0,pelt_rbf,2016-07-14,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.00430416068866557
2016-07-15 00:00:00+00:00,139.39,138.12,139.74,137.25,5355179,0.0,pelt_rbf,2016-07-15,-0.99864262342453,0.75,0.5,12:23: Сбербанк заявил о предотвращении хищения 8 млрд руб. со счетов клиентов,0.275271475315094,0.5562725020200014,-0.013428571428571345
