timestamp,open,close,high,low,volume,anomaly,method
2016-02-12 00:00:00+00:00,602.4,610.0,613.8,602.0,1189670,0.0,pelt_rbf
2016-02-15 00:00:00+00:00,615.0,607.2,616.0,601.0,812350,0.0,pelt_rbf
2016-02-16 00:00:00+00:00,613.0,605.2,617.8,602.4,913820,0.0,pelt_rbf
2016-02-17 00:00:00+00:00,603.0,615.8,621.8,603.0,1111910,0.0,pelt_rbf
2016-02-18 00:00:00+00:00,617.2,636.4,636.4,617.0,1146120,0.0,pelt_rbf
2016-02-19 00:00:00+00:00,634.0,629.6,634.0,618.4,1461930,0.0,pelt_rbf
2016-02-22 00:00:00+00:00,623.6,640.4,640.6,622.4,704900,0.0,pelt_rbf
2016-02-23 00:00:00+00:00,623.6,640.4,640.6,622.4,704900,0.0,pelt_rbf
2016-02-24 00:00:00+00:00,630.4,630.8,634.4,621.8,1238150,0.0,pelt_rbf
2016-02-25 00:00:00+00:00,631.2,634.4,636.8,616.4,1656450,0.0,pelt_rbf
2016-02-26 00:00:00+00:00,636.2,630.2,650.0,629.6,2051470,0.0,pelt_rbf
2016-02-29 00:00:00+00:00,628.8,646.0,646.0,622.2,1192490,0.0,pelt_rbf
2016-03-01 00:00:00+00:00,641.4,637.8,650.0,637.4,924170,0.0,pelt_rbf
2016-03-02 00:00:00+00:00,645.4,636.0,650.0,634.0,1107090,0.0,pelt_rbf
2016-03-03 00:00:00+00:00,636.6,629.0,641.8,626.0,1477160,0.0,pelt_rbf
2016-03-04 00:00:00+00:00,630.2,625.8,633.6,624.0,988670,0.0,pelt_rbf
2016-03-07 00:00:00+00:00,627.0,639.6,641.8,624.4,924690,0.0,pelt_rbf
2016-03-08 00:00:00+00:00,627.0,639.6,641.8,624.4,924690,0.0,pelt_rbf
2016-03-09 00:00:00+00:00,630.6,632.0,640.8,625.8,1078160,0.0,pelt_rbf
2016-03-10 00:00:00+00:00,629.6,634.0,641.4,628.0,689490,0.0,pelt_rbf
2016-03-11 00:00:00+00:00,636.2,624.4,639.6,622.8,1165130,0.0,pelt_rbf
2016-03-14 00:00:00+00:00,629.4,624.0,629.4,615.0,885440,0.0,pelt_rbf
2016-03-15 00:00:00+00:00,626.0,620.6,630.0,620.6,2827340,0.0,pelt_rbf
2016-03-16 00:00:00+00:00,622.4,623.8,626.4,620.6,767580,0.0,pelt_rbf
2016-03-17 00:00:00+00:00,626.6,610.6,638.6,610.4,3371950,0.0,pelt_rbf
2016-03-18 00:00:00+00:00,613.4,610.6,622.8,610.6,2667580,0.0,pelt_rbf
2016-03-21 00:00:00+00:00,612.0,612.6,613.6,605.6,1174880,0.0,pelt_rbf
2016-03-22 00:00:00+00:00,612.8,616.2,622.0,608.8,1307110,0.0,pelt_rbf
2016-03-23 00:00:00+00:00,614.0,608.6,624.4,605.2,1131180,0.0,pelt_rbf
2016-03-24 00:00:00+00:00,606.6,606.6,611.8,603.8,862200,0.0,pelt_rbf
2016-03-25 00:00:00+00:00,607.6,608.0,611.0,606.4,298800,0.0,pelt_rbf
2016-03-28 00:00:00+00:00,610.0,602.2,612.6,599.8,457400,0.0,pelt_rbf
2016-03-29 00:00:00+00:00,603.8,597.6,604.0,588.8,807090,0.0,pelt_rbf
2016-03-30 00:00:00+00:00,599.6,599.6,606.0,597.2,1054050,0.0,pelt_rbf
2016-03-31 00:00:00+00:00,599.0,598.0,605.0,591.6,1097240,0.0,pelt_rbf
2016-04-01 00:00:00+00:00,597.0,590.0,597.4,583.8,1240770,0.0,pelt_rbf
2016-04-04 00:00:00+00:00,592.0,590.0,597.0,588.2,1042210,0.0,pelt_rbf
2016-04-05 00:00:00+00:00,588.0,600.0,601.8,585.0,1574630,0.0,pelt_rbf
2016-04-06 00:00:00+00:00,603.0,601.6,605.0,595.4,1420380,0.0,pelt_rbf
2016-04-07 00:00:00+00:00,603.8,591.8,605.0,588.8,1049410,0.0,pelt_rbf
2016-04-08 00:00:00+00:00,592.8,584.4,594.6,584.4,1075780,0.0,pelt_rbf
2016-04-11 00:00:00+00:00,586.4,596.8,598.4,581.4,1991230,0.0,pelt_rbf
2016-04-12 00:00:00+00:00,598.8,599.0,606.2,596.2,1557360,0.0,pelt_rbf
2016-04-13 00:00:00+00:00,601.2,610.0,615.0,601.2,2110790,0.0,pelt_rbf
2016-04-14 00:00:00+00:00,610.0,601.8,615.6,600.0,1607850,0.0,pelt_rbf
2016-04-15 00:00:00+00:00,602.8,602.4,605.6,598.0,936900,0.0,pelt_rbf
2016-04-18 00:00:00+00:00,597.0,604.0,604.8,596.2,1363740,0.0,pelt_rbf
2016-04-19 00:00:00+00:00,604.0,604.6,610.6,598.6,1533560,0.0,pelt_rbf
2016-04-20 00:00:00+00:00,602.6,604.2,607.4,588.0,2181670,0.0,pelt_rbf
2016-04-21 00:00:00+00:00,608.0,607.8,610.0,596.0,1669380,0.0,pelt_rbf
2016-04-22 00:00:00+00:00,608.0,611.0,615.4,602.6,1297480,0.0,pelt_rbf
2016-04-25 00:00:00+00:00,611.0,607.2,619.0,607.2,1271220,0.0,pelt_rbf
2016-04-26 00:00:00+00:00,607.6,611.0,615.6,605.2,685520,0.0,pelt_rbf
2016-04-27 00:00:00+00:00,612.0,613.0,623.6,605.6,1631000,0.0,pelt_rbf
2016-04-28 00:00:00+00:00,615.4,638.2,638.4,613.6,1631710,0.0,pelt_rbf
2016-04-29 00:00:00+00:00,632.2,612.8,642.4,612.2,1559070,0.0,pelt_rbf
2016-05-02 00:00:00+00:00,632.2,612.8,642.4,612.2,1559070,0.0,pelt_rbf
2016-05-03 00:00:00+00:00,632.2,612.8,642.4,612.2,1559070,0.0,pelt_rbf
2016-05-04 00:00:00+00:00,610.0,623.0,632.0,606.4,1326630,0.0,pelt_rbf
2016-05-05 00:00:00+00:00,624.0,611.2,624.0,610.8,970200,0.0,pelt_rbf
2016-05-06 00:00:00+00:00,611.6,619.0,623.8,610.0,948570,0.0,pelt_rbf
2016-05-09 00:00:00+00:00,611.6,619.0,623.8,610.0,948570,0.0,pelt_rbf
2016-05-10 00:00:00+00:00,618.2,624.0,631.0,614.0,962190,0.0,pelt_rbf
2016-05-11 00:00:00+00:00,629.0,628.8,629.4,616.4,1095290,0.0,pelt_rbf
2016-05-12 00:00:00+00:00,629.0,620.4,629.2,618.0,789130,0.0,pelt_rbf
2016-05-13 00:00:00+00:00,619.0,618.4,621.2,612.4,864370,0.0,pelt_rbf
2016-05-16 00:00:00+00:00,618.8,626.4,630.0,618.0,729870,0.0,pelt_rbf
2016-05-17 00:00:00+00:00,628.0,632.4,634.8,619.0,895710,0.0,pelt_rbf
2016-05-18 00:00:00+00:00,630.2,639.2,643.8,628.0,920830,0.0,pelt_rbf
2016-05-19 00:00:00+00:00,637.0,642.6,646.0,632.2,780160,0.0,pelt_rbf
2016-05-20 00:00:00+00:00,641.2,654.6,655.0,641.2,1043190,0.0,pelt_rbf
2016-05-23 00:00:00+00:00,652.8,648.8,654.4,645.4,677000,0.0,pelt_rbf
2016-05-24 00:00:00+00:00,648.0,651.4,654.6,648.0,487240,0.0,pelt_rbf
2016-05-25 00:00:00+00:00,655.0,657.4,658.2,647.2,461190,0.0,pelt_rbf
2016-05-26 00:00:00+00:00,657.4,652.0,668.8,649.0,1020830,0.0,pelt_rbf
2016-05-27 00:00:00+00:00,651.2,660.0,661.4,647.0,800300,0.0,pelt_rbf
2016-05-30 00:00:00+00:00,659.0,671.8,673.6,658.8,381180,0.0,pelt_rbf
2016-05-31 00:00:00+00:00,670.0,659.4,672.0,651.6,915120,0.0,pelt_rbf
2016-06-01 00:00:00+00:00,652.2,659.0,659.8,648.4,786530,0.0,pelt_rbf
2016-06-02 00:00:00+00:00,657.4,660.8,665.0,647.0,637580,0.0,pelt_rbf
2016-06-03 00:00:00+00:00,661.0,654.4,665.0,645.2,989360,0.0,pelt_rbf
2016-06-06 00:00:00+00:00,654.4,651.2,665.0,651.2,852600,0.0,pelt_rbf
2016-06-07 00:00:00+00:00,654.4,674.0,679.0,650.2,986520,0.0,pelt_rbf
2016-06-08 00:00:00+00:00,677.8,666.0,682.0,664.8,1000730,0.0,pelt_rbf
2016-06-09 00:00:00+00:00,667.8,680.0,683.8,661.2,1179380,0.0,pelt_rbf
2016-06-10 00:00:00+00:00,680.0,662.0,683.2,659.2,692750,0.0,pelt_rbf
2016-06-13 00:00:00+00:00,680.0,662.0,683.2,659.2,692750,0.0,pelt_rbf
2016-06-14 00:00:00+00:00,658.8,663.6,669.2,654.0,740070,0.0,pelt_rbf
2016-06-15 00:00:00+00:00,661.2,655.0,671.6,655.0,1444860,0.0,pelt_rbf
2016-06-16 00:00:00+00:00,655.0,649.4,660.0,641.2,1174080,0.0,pelt_rbf
2016-06-17 00:00:00+00:00,653.4,669.6,669.6,643.6,945250,0.0,pelt_rbf
2016-06-20 00:00:00+00:00,660.6,667.0,667.0,656.2,782090,0.0,pelt_rbf
2016-06-21 00:00:00+00:00,666.8,659.6,671.0,651.4,835550,0.0,pelt_rbf
2016-06-22 00:00:00+00:00,656.2,651.2,665.0,651.2,525700,0.0,pelt_rbf
2016-06-23 00:00:00+00:00,651.2,658.2,662.0,642.6,544400,0.0,pelt_rbf
2016-06-24 00:00:00+00:00,641.2,630.4,646.0,627.2,1433790,0.0,pelt_rbf
2016-06-27 00:00:00+00:00,637.0,628.4,637.0,622.0,717920,0.0,pelt_rbf
2016-06-28 00:00:00+00:00,632.4,627.8,638.0,627.2,604750,0.0,pelt_rbf
2016-06-29 00:00:00+00:00,634.0,642.0,642.8,628.6,567890,0.0,pelt_rbf
2016-06-30 00:00:00+00:00,638.0,647.6,648.0,638.0,552540,0.0,pelt_rbf
2016-07-01 00:00:00+00:00,648.4,644.2,652.4,642.2,497900,0.0,pelt_rbf
2016-07-04 00:00:00+00:00,644.6,641.6,650.0,639.2,308900,0.0,pelt_rbf
2016-07-05 00:00:00+00:00,642.0,634.2,642.0,629.0,597550,0.0,pelt_rbf
2016-07-06 00:00:00+00:00,629.8,632.0,637.8,627.0,553960,0.0,pelt_rbf
2016-07-07 00:00:00+00:00,634.6,640.0,650.8,634.6,899250,0.0,pelt_rbf
2016-07-08 00:00:00+00:00,638.6,638.6,642.6,629.2,1255980,0.0,pelt_rbf
2016-07-11 00:00:00+00:00,641.6,643.2,648.0,635.2,537570,0.0,pelt_rbf
2016-07-12 00:00:00+00:00,641.2,659.8,666.0,641.2,980480,0.0,pelt_rbf
2016-07-13 00:00:00+00:00,659.2,660.6,666.0,653.6,902690,0.0,pelt_rbf
2016-07-14 00:00:00+00:00,662.4,650.2,665.0,647.6,761060,0.0,pelt_rbf
2016-07-15 00:00:00+00:00,650.2,651.6,663.6,650.2,641880,0.0,pelt_rbf
2016-07-18 00:00:00+00:00,654.6,648.2,659.4,645.0,529710,0.0,pelt_rbf
2016-07-19 00:00:00+00:00,652.4,645.2,655.0,641.4,943750,0.0,pelt_rbf
2016-07-20 00:00:00+00:00,646.0,647.0,649.2,639.6,732180,0.0,pelt_rbf
2016-07-21 00:00:00+00:00,649.0,653.6,656.8,647.2,708030,0.0,pelt_rbf
2016-07-22 00:00:00+00:00,653.0,646.0,655.2,645.6,257970,0.0,pelt_rbf
2016-07-25 00:00:00+00:00,649.2,642.8,654.0,640.6,606960,0.0,pelt_rbf
2016-07-26 00:00:00+00:00,644.2,655.0,655.0,641.2,589750,0.0,pelt_rbf
2016-07-27 00:00:00+00:00,652.6,655.4,664.6,646.4,809170,0.0,pelt_rbf
2016-07-28 00:00:00+00:00,657.4,653.2,661.6,650.2,864200,0.0,pelt_rbf
2016-07-29 00:00:00+00:00,653.2,648.2,657.4,644.8,692960,0.0,pelt_rbf
2016-08-01 00:00:00+00:00,651.6,654.8,663.6,651.6,688140,0.0,pelt_rbf
2016-08-02 00:00:00+00:00,652.0,641.0,653.2,640.0,1071870,0.0,pelt_rbf
2016-08-03 00:00:00+00:00,640.0,645.0,646.0,640.0,448620,0.0,pelt_rbf
2016-08-04 00:00:00+00:00,648.8,652.4,658.6,647.4,1070470,0.0,pelt_rbf
2016-08-05 00:00:00+00:00,654.6,647.4,656.8,644.2,608430,0.0,pelt_rbf
2016-08-08 00:00:00+00:00,650.2,648.2,654.6,647.0,352670,0.0,pelt_rbf
2016-08-09 00:00:00+00:00,647.6,652.2,660.8,644.8,688090,0.0,pelt_rbf
2016-08-10 00:00:00+00:00,653.0,642.4,653.0,642.4,765120,0.0,pelt_rbf
2016-08-11 00:00:00+00:00,644.6,643.6,645.6,640.0,801780,0.0,pelt_rbf
2016-08-12 00:00:00+00:00,648.0,650.4,652.4,644.6,622360,0.0,pelt_rbf
2016-08-15 00:00:00+00:00,652.0,658.4,658.6,650.0,703130,0.0,pelt_rbf
2016-08-16 00:00:00+00:00,658.6,668.0,674.8,654.4,1198800,0.0,pelt_rbf
2016-08-17 00:00:00+00:00,665.8,672.8,677.4,665.6,820760,0.0,pelt_rbf
2016-08-18 00:00:00+00:00,674.4,680.0,680.0,672.2,810450,0.0,pelt_rbf
2016-08-19 00:00:00+00:00,679.0,680.2,686.0,677.8,642200,0.0,pelt_rbf
2016-08-22 00:00:00+00:00,679.0,688.6,693.0,672.0,756310,0.0,pelt_rbf
2016-08-23 00:00:00+00:00,689.8,696.0,699.0,685.4,489930,0.0,pelt_rbf
2016-08-24 00:00:00+00:00,697.0,697.6,704.6,693.2,646140,0.0,pelt_rbf
2016-08-25 00:00:00+00:00,696.4,698.8,700.8,692.2,505660,0.0,pelt_rbf
2016-08-26 00:00:00+00:00,697.8,708.2,710.0,692.2,842640,0.0,pelt_rbf
2016-08-29 00:00:00+00:00,702.0,695.6,706.2,689.0,402090,0.0,pelt_rbf
2016-08-30 00:00:00+00:00,695.8,695.8,705.2,692.0,350400,0.0,pelt_rbf
2016-08-31 00:00:00+00:00,695.8,685.0,695.8,680.2,565140,0.0,pelt_rbf
2016-09-01 00:00:00+00:00,685.0,678.2,685.0,671.2,591930,0.0,pelt_rbf
2016-09-02 00:00:00+00:00,676.2,691.6,691.6,671.6,824340,0.0,pelt_rbf
2016-09-05 00:00:00+00:00,691.4,678.0,703.8,673.4,1124720,0.0,pelt_rbf
2016-09-06 00:00:00+00:00,678.0,680.2,682.2,671.6,532690,0.0,pelt_rbf
2016-09-07 00:00:00+00:00,680.2,680.4,683.6,674.0,520440,0.0,pelt_rbf
2016-09-08 00:00:00+00:00,680.4,679.2,684.0,675.0,401980,0.0,pelt_rbf
2016-09-09 00:00:00+00:00,679.2,678.0,681.6,674.2,314850,0.0,pelt_rbf
2016-09-12 00:00:00+00:00,673.6,669.4,677.0,665.6,793460,0.0,pelt_rbf
2016-09-13 00:00:00+00:00,670.0,654.0,675.6,651.0,855670,0.0,pelt_rbf
2016-09-14 00:00:00+00:00,654.0,651.4,655.0,645.0,835150,0.0,pelt_rbf
2016-09-15 00:00:00+00:00,652.0,660.8,668.6,645.0,819500,0.0,pelt_rbf
2016-09-16 00:00:00+00:00,664.8,665.6,671.0,655.0,875190,0.0,pelt_rbf
2016-09-19 00:00:00+00:00,667.0,658.4,670.2,655.0,567440,0.0,pelt_rbf
2016-09-20 00:00:00+00:00,658.0,639.2,658.0,632.2,2110650,0.0,pelt_rbf
2016-09-21 00:00:00+00:00,642.4,643.4,648.0,638.2,684380,0.0,pelt_rbf
2016-09-22 00:00:00+00:00,645.6,661.0,664.0,638.8,960080,0.0,pelt_rbf
2016-09-23 00:00:00+00:00,659.0,665.0,665.6,651.2,841650,0.0,pelt_rbf
2016-09-26 00:00:00+00:00,662.4,662.4,664.8,653.8,556410,0.0,pelt_rbf
2016-09-27 00:00:00+00:00,664.6,663.8,664.6,650.2,542850,0.0,pelt_rbf
2016-09-28 00:00:00+00:00,664.4,670.6,675.0,660.2,646560,0.0,pelt_rbf
2016-09-29 00:00:00+00:00,675.8,678.6,681.8,667.6,869470,0.0,pelt_rbf
2016-09-30 00:00:00+00:00,676.6,682.6,686.2,670.8,652230,0.0,pelt_rbf
2016-10-03 00:00:00+00:00,682.2,674.0,682.6,665.8,606840,0.0,pelt_rbf
2016-10-04 00:00:00+00:00,675.0,673.6,675.8,666.4,633880,0.0,pelt_rbf
2016-10-05 00:00:00+00:00,670.6,669.0,670.6,659.2,843840,0.0,pelt_rbf
2016-10-06 00:00:00+00:00,666.6,667.0,668.0,660.2,311440,0.0,pelt_rbf
2016-10-07 00:00:00+00:00,667.8,674.2,678.4,666.2,738800,0.0,pelt_rbf
2016-10-10 00:00:00+00:00,670.2,674.6,675.6,665.6,515720,0.0,pelt_rbf
2016-10-11 00:00:00+00:00,669.6,681.4,684.4,669.6,616700,0.0,pelt_rbf
2016-10-12 00:00:00+00:00,681.6,677.0,684.0,673.0,699860,0.0,pelt_rbf
2016-10-13 00:00:00+00:00,679.6,679.0,679.8,673.4,435400,0.0,pelt_rbf
2016-10-14 00:00:00+00:00,679.8,677.6,683.2,673.2,424220,0.0,pelt_rbf
2016-10-17 00:00:00+00:00,677.0,665.4,677.2,664.2,663880,0.0,pelt_rbf
2016-10-18 00:00:00+00:00,672.0,671.2,676.2,665.6,410820,0.0,pelt_rbf
2016-10-19 00:00:00+00:00,668.6,668.8,670.6,662.6,422830,0.0,pelt_rbf
2016-10-20 00:00:00+00:00,667.8,661.0,668.8,656.6,398110,0.0,pelt_rbf
2016-10-21 00:00:00+00:00,660.8,656.0,661.6,652.8,259070,0.0,pelt_rbf
2016-10-24 00:00:00+00:00,659.0,654.2,662.4,653.6,626980,0.0,pelt_rbf
2016-10-25 00:00:00+00:00,660.4,665.8,671.4,654.4,743720,0.0,pelt_rbf
2016-10-26 00:00:00+00:00,662.6,669.0,671.4,662.4,483850,0.0,pelt_rbf
2016-10-27 00:00:00+00:00,669.6,669.0,675.0,663.2,378920,0.0,pelt_rbf
2016-10-28 00:00:00+00:00,669.0,665.2,669.8,661.6,265860,0.0,pelt_rbf
2016-10-31 00:00:00+00:00,665.2,660.8,666.6,653.0,712610,0.0,pelt_rbf
2016-11-01 00:00:00+00:00,665.0,653.8,670.0,653.8,842620,0.0,pelt_rbf
2016-11-02 00:00:00+00:00,653.8,645.0,657.0,642.2,1067230,0.0,pelt_rbf
2016-11-03 00:00:00+00:00,647.0,640.0,647.2,640.0,950980,0.0,pelt_rbf
2016-11-04 00:00:00+00:00,647.0,640.0,647.2,640.0,950980,0.0,pelt_rbf
2016-11-07 00:00:00+00:00,640.6,652.4,655.0,640.6,450300,0.0,pelt_rbf
2016-11-08 00:00:00+00:00,652.4,648.2,660.0,644.8,514020,0.0,pelt_rbf
2016-11-09 00:00:00+00:00,633.2,668.0,669.2,633.2,1022110,0.0,pelt_rbf
2016-11-10 00:00:00+00:00,670.0,686.0,696.2,661.0,1692600,0.0,pelt_rbf
2016-11-11 00:00:00+00:00,680.4,685.4,697.6,672.2,950940,0.0,pelt_rbf
2016-11-14 00:00:00+00:00,686.0,676.6,697.6,670.8,667010,0.0,pelt_rbf
2016-11-15 00:00:00+00:00,680.4,679.4,687.6,664.4,1352200,0.0,pelt_rbf
2016-11-16 00:00:00+00:00,681.0,692.0,698.2,678.6,839120,0.0,pelt_rbf
2016-11-17 00:00:00+00:00,691.2,701.0,703.0,688.0,1154310,0.0,pelt_rbf
2016-11-18 00:00:00+00:00,700.0,704.8,707.4,699.2,702100,0.0,pelt_rbf
2016-11-21 00:00:00+00:00,706.2,717.0,717.6,701.6,1028790,0.0,pelt_rbf
2016-11-22 00:00:00+00:00,718.0,717.4,722.8,707.2,883150,0.0,pelt_rbf
2016-11-23 00:00:00+00:00,717.2,727.6,729.4,716.4,856070,0.0,pelt_rbf
2016-11-24 00:00:00+00:00,728.8,736.0,738.4,725.2,663190,0.0,pelt_rbf
2016-11-25 00:00:00+00:00,736.8,728.6,736.8,725.8,358430,0.0,pelt_rbf
2016-11-28 00:00:00+00:00,728.0,724.2,730.0,717.6,354320,0.0,pelt_rbf
2016-11-29 00:00:00+00:00,724.0,719.6,725.2,709.0,566710,0.0,pelt_rbf
2016-11-30 00:00:00+00:00,717.8,732.0,740.0,713.8,1236760,0.0,pelt_rbf
2016-12-01 00:00:00+00:00,734.4,731.2,742.8,729.2,617990,0.0,pelt_rbf
2016-12-02 00:00:00+00:00,731.0,733.0,738.0,724.0,592520,0.0,pelt_rbf
2016-12-05 00:00:00+00:00,732.0,760.0,760.0,730.2,949240,0.0,pelt_rbf
2016-12-06 00:00:00+00:00,756.4,762.0,775.4,755.4,769110,0.0,pelt_rbf
2016-12-07 00:00:00+00:00,760.6,770.0,773.6,755.2,800180,0.0,pelt_rbf
2016-12-08 00:00:00+00:00,774.6,765.0,775.0,765.0,604910,0.0,pelt_rbf
2016-12-09 00:00:00+00:00,765.2,768.0,783.6,762.2,690480,0.0,pelt_rbf
2016-12-12 00:00:00+00:00,773.8,764.8,798.8,745.8,1335230,0.0,pelt_rbf
2016-12-13 00:00:00+00:00,766.0,799.4,800.8,766.0,1403970,0.0,pelt_rbf
2016-12-14 00:00:00+00:00,799.4,792.2,800.8,786.8,1124650,0.0,pelt_rbf
2016-12-15 00:00:00+00:00,788.2,784.2,790.0,766.4,2837800,0.0,pelt_rbf
2016-12-16 00:00:00+00:00,788.6,793.0,800.2,777.0,893840,0.0,pelt_rbf
2016-12-19 00:00:00+00:00,799.0,787.4,799.0,783.4,456090,0.0,pelt_rbf
2016-12-20 00:00:00+00:00,787.0,779.2,792.4,778.0,591860,0.0,pelt_rbf
2016-12-21 00:00:00+00:00,781.6,775.2,783.8,765.6,547030,0.0,pelt_rbf
2016-12-22 00:00:00+00:00,772.2,770.0,773.6,760.0,776420,0.0,pelt_rbf
2016-12-23 00:00:00+00:00,768.0,760.4,777.8,748.2,846690,0.0,pelt_rbf
2016-12-26 00:00:00+00:00,760.4,759.4,762.0,755.0,101370,0.0,pelt_rbf
2016-12-27 00:00:00+00:00,758.2,775.0,776.8,758.2,339760,0.0,pelt_rbf
2016-12-28 00:00:00+00:00,777.0,766.0,778.6,760.0,585790,0.0,pelt_rbf
2016-12-29 00:00:00+00:00,766.0,765.6,775.4,756.2,696810,0.0,pelt_rbf
2016-12-30 00:00:00+00:00,765.8,792.0,796.2,765.2,709750,0.0,pelt_rbf
2017-01-02 00:00:00+00:00,765.8,792.0,796.2,765.2,709750,0.0,pelt_rbf
2017-01-03 00:00:00+00:00,795.0,783.0,799.8,783.0,1017530,0.0,pelt_rbf
2017-01-04 00:00:00+00:00,780.0,775.0,786.2,770.0,506310,0.0,pelt_rbf
2017-01-05 00:00:00+00:00,777.0,756.4,777.8,748.4,824320,0.0,pelt_rbf
2017-01-06 00:00:00+00:00,754.0,755.0,765.0,746.0,595570,0.0,pelt_rbf
2017-01-09 00:00:00+00:00,759.0,755.4,761.8,747.6,439030,0.0,pelt_rbf
2017-01-10 00:00:00+00:00,755.4,766.8,773.0,754.6,964310,0.0,pelt_rbf
2017-01-11 00:00:00+00:00,766.8,748.8,770.6,740.2,947220,0.0,pelt_rbf
2017-01-12 00:00:00+00:00,756.4,752.4,761.0,746.6,701620,0.0,pelt_rbf
2017-01-13 00:00:00+00:00,754.8,740.0,754.8,733.6,723370,0.0,pelt_rbf
2017-01-16 00:00:00+00:00,740.0,741.2,744.6,723.0,890810,0.0,pelt_rbf
2017-01-17 00:00:00+00:00,741.2,736.8,742.6,727.0,516730,0.0,pelt_rbf
2017-01-18 00:00:00+00:00,737.8,732.6,743.8,728.0,552500,0.0,pelt_rbf
2017-01-19 00:00:00+00:00,733.0,720.2,734.0,716.6,1056250,0.0,pelt_rbf
2017-01-20 00:00:00+00:00,721.2,723.4,727.6,716.0,737800,0.0,pelt_rbf
2017-01-23 00:00:00+00:00,721.2,704.6,721.2,701.0,1156520,0.0,pelt_rbf
2017-01-24 00:00:00+00:00,706.0,741.0,741.0,704.0,1426430,0.0,pelt_rbf
2017-01-25 00:00:00+00:00,738.2,751.8,753.2,731.4,1304370,0.0,pelt_rbf
2017-01-26 00:00:00+00:00,755.0,769.0,772.4,752.4,1314670,0.0,pelt_rbf
2017-01-27 00:00:00+00:00,769.0,780.0,793.0,760.8,1505850,0.0,pelt_rbf
2017-01-30 00:00:00+00:00,772.2,772.8,778.0,766.6,520840,0.0,pelt_rbf
2017-01-31 00:00:00+00:00,771.0,759.8,773.2,757.8,659620,0.0,pelt_rbf
2017-02-01 00:00:00+00:00,760.0,764.8,766.2,751.0,691580,0.0,pelt_rbf
2017-02-02 00:00:00+00:00,764.0,746.0,768.6,746.0,790220,0.0,pelt_rbf
2017-02-03 00:00:00+00:00,748.2,763.4,769.0,748.2,865270,0.0,pelt_rbf
2017-02-06 00:00:00+00:00,763.4,759.8,771.0,755.8,749180,0.0,pelt_rbf
2017-02-07 00:00:00+00:00,759.6,761.2,761.8,755.0,647940,0.0,pelt_rbf
