timestamp,open,close,high,low,volume
2018-02-01 00:00:00+00:00,2200.0,2110.0,2225.5,2082.5,179977
2018-02-02 00:00:00+00:00,2129.0,2052.0,2130.0,2015.0,129069
2018-02-05 00:00:00+00:00,2070.0,2089.5,2090.0,2013.0,67260
2018-02-06 00:00:00+00:00,2060.0,2070.0,2088.5,2005.0,60393
2018-02-07 00:00:00+00:00,2020.0,2090.0,2117.0,2020.0,22826
2018-02-08 00:00:00+00:00,2090.0,2134.0,2195.0,2060.0,32091
2018-02-09 00:00:00+00:00,2064.0,2046.0,2120.0,2035.0,28724
2018-02-12 00:00:00+00:00,2065.0,2100.5,2125.0,2052.5,11486
2018-02-13 00:00:00+00:00,2150.0,2141.5,2150.0,2091.0,27529
2018-02-14 00:00:00+00:00,2149.5,2150.5,2172.0,2142.5,28268
2018-02-15 00:00:00+00:00,2150.5,2144.5,2155.0,2112.0,22475
2018-02-16 00:00:00+00:00,2157.5,2130.0,2260.0,2080.0,55935
2018-02-19 00:00:00+00:00,2209.0,2079.5,2209.0,2060.0,41100
2018-02-20 00:00:00+00:00,2075.0,1979.5,2075.5,1941.5,83633
2018-02-21 00:00:00+00:00,1979.5,1958.0,2019.5,1905.5,44033
2018-02-22 00:00:00+00:00,1958.0,1996.5,2030.0,1930.0,52056
2018-02-23 00:00:00+00:00,1958.0,1996.5,2030.0,1930.0,52056
2018-02-26 00:00:00+00:00,2020.0,2017.0,2035.0,2003.0,13766
2018-02-27 00:00:00+00:00,2034.0,2017.0,2034.0,2003.5,3936
2018-02-28 00:00:00+00:00,2006.5,2015.0,2029.0,2002.5,13954
2018-03-01 00:00:00+00:00,2023.5,2040.0,2040.0,1994.5,56625
2018-03-02 00:00:00+00:00,2020.0,2000.5,2044.5,1969.5,93981
2018-03-05 00:00:00+00:00,2006.5,2002.0,2050.0,1980.0,41937
2018-03-06 00:00:00+00:00,2001.5,1943.5,2032.5,1930.0,140872
2018-03-07 00:00:00+00:00,1926.5,1952.0,1960.0,1920.0,61670
2018-03-09 00:00:00+00:00,1935.0,1962.0,1968.0,1935.0,58639
2018-03-12 00:00:00+00:00,1965.5,1965.0,1980.0,1937.0,52950
2018-03-13 00:00:00+00:00,1965.5,1913.5,1975.0,1905.0,104967
2018-03-14 00:00:00+00:00,1913.5,1889.0,1922.5,1867.0,131148
2018-03-15 00:00:00+00:00,1886.5,1934.0,1965.0,1850.0,128760
2018-03-16 00:00:00+00:00,1933.5,1946.0,1966.5,1926.0,146579
2018-03-19 00:00:00+00:00,1965.0,1936.5,1981.5,1894.5,56059
2018-03-20 00:00:00+00:00,1935.0,1893.5,1935.0,1878.5,101689
2018-03-21 00:00:00+00:00,1893.0,1925.0,1936.0,1875.0,158238
2018-03-22 00:00:00+00:00,1924.0,1888.0,1946.0,1861.0,144337
2018-03-23 00:00:00+00:00,1887.5,1829.0,1900.0,1800.0,155241
2018-03-26 00:00:00+00:00,1858.0,1840.0,1862.5,1809.5,64158
2018-03-27 00:00:00+00:00,1840.5,1835.5,1849.0,1800.0,102732
2018-03-28 00:00:00+00:00,1835.5,1821.0,1847.0,1801.5,97808
2018-03-29 00:00:00+00:00,1821.0,1968.0,2019.0,1821.0,277740
2018-03-30 00:00:00+00:00,1969.5,1939.0,1978.0,1927.0,113801
2018-04-02 00:00:00+00:00,1947.0,1944.5,1965.0,1913.5,20444
2018-04-03 00:00:00+00:00,1940.0,1935.0,1961.5,1919.0,89301
2018-04-04 00:00:00+00:00,1936.0,1932.5,1959.0,1927.5,101659
