ticker,stage,model,rmse,mape,da,time,predictions,actual,features_count,features
LKOH,1,CatBoostModel,99.57035360921809,1.1584562893727868,44.44444444444444,2.2732840538024903,"[6655.310189790134, 6603.739583264769, 6750.703455109768, 6760.738292922952, 6786.051411820474, 6668.13991635578, 6853.357373088853, 6888.762483719782, 6892.38594103215, 6892.13005376661]","[6629.5, 6732.5, 6764.0, 6743.0, 6683.5, 6856.5, 6904.0, 6914.0, 6827.0, 6725.0]",1,['close']
LKOH,1,RegressionModel,84.38799591766598,1.118273660501682,66.66666666666666,4.170438480377197,"[6702.505, 6616.235, 6728.655, 6802.73, 6761.64, 6727.155, 6874.675, 6948.24, 6891.795, 6860.95]","[6629.5, 6732.5, 6764.0, 6743.0, 6683.5, 6856.5, 6904.0, 6914.0, 6827.0, 6725.0]",1,['close']
LKOH,6,RandomForest,83.43888287243547,0.9971529464391887,66.66666666666666,21.098180961608886,"[6651.005, 6592.89, 6692.515, 6720.795, 6735.2, 6752.9, 6882.565, 6928.47, 6897.295, 6883.265]","[6629.5, 6732.5, 6764.0, 6743.0, 6683.5, 6856.5, 6904.0, 6914.0, 6827.0, 6725.0]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']"
LKOH,6,XGBModel,98.31691192469023,1.1658596710402318,55.55555555555556,1.0354871988296508,"[6672.11083984375, 6617.21826171875, 6755.49658203125, 6762.2255859375, 6730.6904296875, 6640.67041015625, 6810.98193359375, 6872.31640625, 6927.734375, 6833.48046875]","[6629.5, 6732.5, 6764.0, 6743.0, 6683.5, 6856.5, 6904.0, 6914.0, 6827.0, 6725.0]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']"
LKOH,6,CatBoostModel,96.80856754289455,1.0912847020236278,77.77777777777779,9.54374339580536,"[6717.424835443644, 6595.996617001808, 6780.048555843156, 6741.082300497745, 6729.5911331942525, 6631.636550548757, 6847.036912429938, 6946.90336936156, 6876.40343450886, 6812.394025327399]","[6629.5, 6732.5, 6764.0, 6743.0, 6683.5, 6856.5, 6904.0, 6914.0, 6827.0, 6725.0]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']"
LKOH,6,RegressionModel,83.43888287243547,0.9971529464391887,66.66666666666666,21.67344205379486,"[6651.005, 6592.89, 6692.515, 6720.795, 6735.2, 6752.9, 6882.565, 6928.47, 6897.295, 6883.265]","[6629.5, 6732.5, 6764.0, 6743.0, 6683.5, 6856.5, 6904.0, 6914.0, 6827.0, 6725.0]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']"
MOEX,1,RandomForest,4.075521917987915,1.5884321573262257,33.33333333333333,2.655604529380798,"[194.00310000000007, 193.20899999999992, 197.80180000000018, 207.15740000000005, 204.96359999999993, 208.19619999999995, 207.16170000000008, 206.5709999999999, 206.96669999999997, 205.10250000000005]","[191.61, 197.45, 206.39, 205.01, 209.57, 208.02, 207.16, 207.87, 203.68, 199.6]",1,['close']
MOEX,1,XGBModel,3.915280659802301,1.4456554226292269,55.55555555555556,0.12934503555297852,"[193.62289428710938, 193.20249938964844, 197.6678924560547, 206.6274871826172, 206.14878845214844, 207.85816955566406, 206.8274383544922, 207.6270294189453, 206.5188751220703, 205.30526733398438]","[191.61, 197.45, 206.39, 205.01, 209.57, 208.02, 207.16, 207.87, 203.68, 199.6]",1,['close']
MOEX,1,CatBoostModel,4.873705766183241,1.7572781206919488,66.66666666666666,1.8400102853775024,"[196.58505497010532, 194.39895905630647, 195.14982599871507, 204.8639116554382, 205.1947826415431, 208.66536763260717, 207.69535701813678, 208.1239516212965, 207.44797443747743, 206.1573963228377]","[191.61, 197.45, 206.39, 205.01, 209.57, 208.02, 207.16, 207.87, 203.68, 199.6]",1,['close']
MOEX,1,RegressionModel,4.075521917987915,1.5884321573262257,33.33333333333333,2.660783123970032,"[194.00310000000007, 193.20899999999992, 197.80180000000018, 207.15740000000005, 204.96359999999993, 208.19619999999995, 207.16170000000008, 206.5709999999999, 206.96669999999997, 205.10250000000005]","[191.61, 197.45, 206.39, 205.01, 209.57, 208.02, 207.16, 207.87, 203.68, 199.6]",1,['close']
MOEX,6,RandomForest,4.669275587711602,1.6925238541559553,55.55555555555556,22.141162276268005,"[194.11230000000003, 192.217, 195.12950000000015, 206.5407999999999, 204.71520000000004, 207.44200000000012, 207.43610000000004, 207.55030000000005, 207.06190000000007, 204.04009999999994]","[191.61, 197.45, 206.39, 205.01, 209.57, 208.02, 207.16, 207.87, 203.68, 199.6]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']"
MOEX,6,XGBModel,4.96523024620951,2.0793727068806076,44.44444444444444,1.1542877197265624,"[196.40525817871094, 190.2837677001953, 197.89268493652344, 207.97930908203125, 201.9342803955078, 204.30406188964844, 208.11061096191406, 209.2451629638672, 204.9660186767578, 203.4214630126953]","[191.61, 197.45, 206.39, 205.01, 209.57, 208.02, 207.16, 207.87, 203.68, 199.6]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']"
